Date,^BVSP
2013-09-09,0.0009112295720115071
2013-09-16,0.0057827198990931805
2013-09-23,-0.006880016753569862
2013-09-30,-0.016700204239716854
2013-10-07,0.0056793141265991665
2013-10-14,0.041064298182106995
2013-10-21,-0.022350563368503273
2013-10-28,-0.0026070812699483525
2013-11-04,-0.03320400642582122
2013-11-11,0.022763303013023872
2013-11-18,-0.012253924992007725
2013-11-25,-0.006059876261033992
2013-12-02,-0.029743263443855028
2013-12-09,-0.017684504640307352
2013-12-16,0.02242357157300212
2013-12-23,0.0015812131782677596
2013-12-30,-0.005594256041788981
2014-01-06,-0.02552856732481601
2014-01-13,-0.010396744067326935
2014-01-20,-0.028774066918337837
2014-01-27,-0.0031018824778854537
2014-02-03,0.009089736923744596
2014-02-10,0.0026382773028377215
2014-02-17,-0.017179568998669126
2014-02-24,-0.006054594357907561
2014-03-03,-0.018213878559656393
2014-03-10,-0.028025077174264723
2014-03-17,0.052314655820980605
2014-03-24,0.04915090275292755
2014-03-31,0.02605997745292754
2014-04-07,0.015250565125102256
2014-04-14,0.004712498743129956
2014-04-21,-0.01377653151493341
2014-04-28,0.030295766824979253
2014-05-05,0.00226244440396961
2014-05-12,0.016362575077231156
2014-05-19,-0.025329209127825436
2014-05-26,-0.02670933336232828
2014-06-02,0.036221957692797346
2014-06-09,0.03109500449477487
2014-06-16,-0.0030883116510054265
2014-06-23,-0.02747981252749554
2014-06-30,0.016752247900692296
2014-07-07,0.01343264011752332
2014-07-14,0.03984462514368303
2014-07-21,0.014072719486316387
2014-07-28,-0.03373398550827034
2014-08-04,-0.005920574185697802
2014-08-11,0.024722017558891807
2014-08-18,0.025016256307701212
2014-08-25,0.04814831954963772
2014-09-01,-0.009953430975452093
2014-09-08,-0.06384332275564297
2014-09-15,0.015011134664705494
2014-09-22,-0.010034779555477158
2014-09-29,-0.04782928917521012
2014-10-06,0.014055505761826126
2014-10-13,0.007421050664708773
2014-10-20,-0.07030247481050012
2014-10-27,0.05045641824596636
2014-11-03,-0.026074243532823616
2014-11-10,-0.0276411711664295
2014-11-17,0.08000110427869345
2014-11-24,-0.025645209380407152
2014-12-01,-0.0501154968864288
2014-12-08,-0.07984718388552281
2014-12-15,0.033775854568737884
2014-12-22,0.009900277264907942
2014-12-29,-0.03310761852026545
2015-01-05,0.006738459222598081
2015-01-12,0.003617527474292004
2015-01-19,-0.00494929020762136
2015-01-26,-0.03902964991035596
2015-02-02,0.039378128395336276
2015-02-09,0.03709642078042741
2015-02-16,0.011818658485937661
2015-02-23,0.006710716579656051
2015-03-02,-0.031549227630325305
2015-03-09,-0.028101710217354636
2015-03-16,0.06706767875073716
2015-03-23,-0.03668769903200797
2015-03-30,0.05868877676586415
2015-04-06,0.020329198197167386
2015-04-13,-0.004788811858560393
2015-04-20,0.04775260670715653
2015-04-27,-0.006470334477896245
2015-05-04,0.016229254230001544
2015-05-11,0.0017482827579282656
2015-05-18,-0.0514689046912693
2015-05-25,-0.03018794249250334
2015-06-01,0.004029021935176402
2015-06-08,0.007054138975856716
2015-06-15,0.007488573423392708
2015-06-22,0.00497374965176256
2015-06-29,-0.02812380294755279
2015-07-06,0.0013699935545865571
2015-07-13,-0.004745894377606419
2015-07-20,-0.06097096201912677
2015-07-27,0.03234691820010838
2015-08-03,-0.04602489638668139
2015-08-10,-0.022252049947036667
2015-08-17,-0.03836227898538347
2015-08-24,0.03088300218548312
2015-08-31,-0.014009540196459724
2015-09-07,-0.002088290191521125
2015-09-14,0.018427895624856916
2015-09-21,-0.052849041939218466
2015-09-28,0.04794961858357638
2015-10-05,0.04784509222348632
2015-10-12,-0.04353826147777795
2015-10-19,0.007613420302082119
2015-10-26,-0.03698022641090226
2015-11-02,0.02263320305496208
2015-11-09,-0.008604873506268262
2015-11-16,0.03427482221410294
2015-11-23,-0.04821595069888751
2015-11-30,-0.011224003662254844
2015-12-07,-0.002162783328934381
2015-12-14,-0.03032506353301656
2015-12-21,0.0023656267429501554
2015-12-28,-0.015223781686318105
2016-01-04,-0.06524311378757375
2016-01-11,-0.0516147444411299
2016-01-18,-0.014047228373147647
2016-01-25,0.060576672166650525
2016-02-01,0.004592714065575265
2016-02-08,-0.019503105740211524
2016-02-15,0.04266113827097051
2016-02-22,0.0012028484899087033
2016-02-29,0.1656216052668924
2016-03-07,0.011223325944687446
2016-03-14,0.023414771500556597
2016-03-21,-0.023052219127908558
2016-03-28,0.018060938556450523
2016-04-04,-0.005334403606866545
2016-04-11,0.056718671270092
2016-04-18,-0.006030017517696606
2016-04-25,0.018779982561980546
2016-05-02,-0.041528655330065334
2016-05-09,0.0016614829656251828
2016-05-16,-0.04099976364689084
2016-05-23,-0.013607029551060634
2016-05-30,0.0314664267209217
2016-06-06,-0.023931330697143594
2016-06-13,0.002263633288013267
2016-06-20,0.0114615010351109
2016-06-27,0.04159367554228055
2016-07-04,0.017234279318067536
2016-07-11,0.044838681129306224
2016-07-18,0.025298915438343172
2016-07-25,0.005353875092836802
2016-08-01,0.006140805074180022
2016-08-08,0.01098675234537616
2016-08-15,0.013646216344444184
2016-08-22,-0.023679572360116197
2016-08-29,0.03238956298416795
2016-09-05,-0.027480983872758102
2016-09-12,-0.015989217937784517
2016-09-19,0.027934825594007506
2016-09-26,-0.00563795657298094
2016-10-03,0.04590849320938162
2016-10-10,0.010710086423673104
2016-10-17,0.037199919868612596
2016-10-24,0.0031148791693844657
2016-10-31,-0.04305463782078789
2016-11-07,-0.039978167389827846
2016-11-14,0.013059793158394228
2016-11-21,0.026285036275755402
2016-11-28,-0.02039865602069746
2016-12-05,0.0030624853222640525
2016-12-12,-0.03553237789726715
2016-12-19,-0.007771302628924559
2016-12-26,0.03876454345024527
2017-01-02,0.023595752268084524
2017-01-09,0.031714237329985906
2017-01-16,0.0135600058590164
2017-01-23,0.023179008689632852
2017-01-30,-0.0164904338410512
2017-02-06,0.01786756312292681
2017-02-13,0.024248048850411763
2017-02-20,-0.01615986359906252
2017-02-27,0.0018584023093310975
2017-03-06,-0.03211874966705075
2017-03-13,-0.007215766266135404
2017-03-20,-0.005559734461135335
2017-03-27,0.017541858403831156
2017-04-03,-0.006035039964498168
2017-04-10,-0.027737045250773917
2017-04-17,0.014772717639893074
2017-04-24,0.025426410797443566
2017-05-01,0.004682991939059633
2017-05-08,0.03751597256685102
2017-05-15,-0.08537900616161309
2017-05-22,0.022822239866771454
2017-05-29,-0.024867785925613006
2017-06-05,-0.004810708272360742
2017-06-12,-0.009447973572090262
2017-06-19,-0.008784781829506372
2017-06-26,0.02924708612417959
2017-07-03,-0.009231670232665579
2017-07-10,0.048758072258195284
2017-07-17,-0.011558690016228113
2017-07-24,0.012490464349870223
2017-07-31,0.021164731255520763
2017-08-07,0.0068674528970849025
2017-08-14,0.01993099178864277
2017-08-21,0.03375407178652701
2017-08-28,0.011874514514518708
2017-09-04,0.01594494547394909
2017-09-11,0.03598980157912024
2017-09-18,-0.004856209137320988
2017-09-25,-0.014644445461863498
2017-10-02,0.02342656800195897
2017-10-09,0.01221878052625236
2017-10-16,-0.0078106551036913885
2017-10-23,-0.005447387245615332
2017-10-30,-0.027501716587597258
2017-11-06,-0.02394676349657665
2017-11-13,0.017458874948184544
2017-11-20,0.009756571560256333
2017-11-27,-0.025858387517375903
2017-12-04,0.006455372909606183
2017-12-11,-0.0017063441597162665
2017-12-18,0.03490323507379145
2017-12-25,0.0160305301690844
2018-01-01,0.03433730918418121
2018-01-08,0.0035096614740623977
2018-01-15,0.02330567775960013
2018-01-22,0.05171736107023506
2018-01-29,-0.01757410832671269
2018-02-05,-0.03810331195305672
2018-02-12,0.04384588554533231
2018-02-19,0.032222927760695796
2018-02-26,-0.01770591865237492
2018-03-05,0.0070876136171431625
2018-03-12,-0.017342791481807396
2018-03-19,-0.006014327222137794
2018-03-26,0.011653042441974293
2018-04-02,-0.006416531010998483
2018-04-09,-0.005746258879939958
2018-04-16,0.0143158951716984
2018-04-23,0.010407373218535909
2018-04-30,-0.03924708865294235
2018-05-07,0.024974863167969374
2018-05-14,-0.025408076171133942
2018-05-21,-0.05167219291254099
2018-05-28,-0.021238421427776544
2018-06-04,-0.05725285275860159
2018-06-11,-0.03039900046582389
2018-06-18,-0.0016548918549919023
2018-06-25,0.02959687176488046
2018-07-02,0.03041385373576766
2018-07-09,0.02089730671540302
2018-07-16,0.025483929913924896
2018-07-23,0.016347555682063586
2018-07-30,0.019454925732587114
2018-08-06,-0.06233142540073899
2018-08-13,-0.0063588841738173585
2018-08-20,0.003059933703266182
2018-08-27,0.005440055262608823
2018-09-03,-0.003422737086760108
2018-09-10,-0.013000281877094011
2018-09-17,0.05186055448355731
2018-09-24,-0.0012847482023587986
2018-10-01,0.03687076392893651
2018-10-08,0.0072499606484282
2018-10-15,0.015544075422230463
2018-10-22,0.017653747871595016
2018-10-29,0.03100070807031763
2018-11-05,-0.03192273823583669
2018-11-12,0.033007888737383695
2018-11-19,-0.026153884213007572
2018-11-26,0.03726517205531543
2018-12-03,-0.01564053750321648
2018-12-10,-0.007575578051721266
2018-12-17,-0.020249382307902408
2018-12-24,0.025234079261219122
2018-12-31,0.04400692259579131
2019-01-07,0.019591028680666867
2019-01-14,0.02570824831279417
2019-01-21,0.0163080187929161
2019-01-28,0.001881987688417297
2019-02-04,-0.02606718887586368
2019-02-11,0.022638093508582813
2019-02-18,0.003684527124967474
2019-02-25,-0.03410377778418372
2019-03-04,0.008011876366373016
2019-03-11,0.03879109706813999
2019-03-18,-0.056031079847375764
2019-03-25,0.017764146749723153
2019-04-01,0.017587962393983858
2019-04-08,-0.044569258154938396
2019-04-15,0.018170387834537394
2019-04-22,0.01737861717043998
2019-04-29,-0.0023719867137597106
2019-05-06,-0.018395817966572636
2019-05-13,-0.04630381383492832
2019-05-20,0.039597594520017765
2019-05-27,0.035690724989551725
2019-06-03,0.008119068880059643
2019-06-10,0.0022362807426432596
2019-06-17,0.03972469748356566
2019-06-24,-0.010306525364235597
2019-07-01,0.030452571631183645
2019-07-08,-0.0017596581381305043
2019-07-15,-0.004378907256507247
2019-07-22,-0.0061375761700173115
2019-07-29,-0.0014112405197757028
2019-08-05,0.012793516537252358
2019-08-12,-0.04112413511249713
2019-08-19,-0.021664568438334086
2019-08-26,0.03489252469264237
2019-09-02,0.01764146305621317
2019-09-09,0.0054835534332262625
2019-09-16,0.012634697977675913
2019-09-23,0.002486959046407833
2019-09-30,-0.02434269570692571
2019-10-07,0.012413972573801502
2019-10-14,0.008601852991555248
2019-10-21,0.02484886897644678
2019-10-28,0.007719466798857155
2019-11-04,-0.005254269009116186
2019-11-11,-0.010010074900581145
2019-11-18,0.01983814112003124
2019-11-25,-0.004231883692639826
2019-12-02,0.026378381998709344
2019-12-09,0.012866139904216922
2019-12-16,0.022452916556355618
2019-12-23,0.012199326791412446
2019-12-30,0.010015409814107201
2020-01-06,-0.0189019820843086
2020-01-13,0.025430785680404355
2020-01-20,-0.000861290130675485
2020-01-27,-0.03976624274793217
2020-02-03,7.911009932470847e-05
2020-02-10,0.005356114684527569
2020-02-17,-0.006138700863900226
2020-02-24,-0.08735290117458128
2020-03-02,-0.06110651324056171
2020-03-09,-0.16998332108294711
2020-03-16,-0.20923160466940338
2020-03-23,0.0905970127539355
2020-03-30,-0.0544455872182219
2020-04-06,0.11075020456409312
2020-04-13,0.016697691871762288
2020-04-20,-0.04742952550316559
2020-04-27,0.06643997913531408
2020-05-04,-0.0030229731484539
2020-05-11,-0.03429559276547245
2020-05-18,0.057813631057149095
2020-05-25,0.06170282606349531
2020-06-01,0.07951891308234948
2020-06-08,-0.01965576106727518
2020-06-15,0.03989608509963993
2020-06-22,-0.02876158044777455
2020-06-29,0.03075809497018156
2020-07-06,0.0332047761466967
2020-07-13,0.028150883164773433
2020-07-20,-0.004930102059713448
2020-07-27,0.005163338212375024
2020-08-03,-0.0013223913871378556
2020-08-10,-0.013942389874712191
2020-08-17,0.0016562007788287758
2020-08-24,0.006108118605688162
2020-08-31,-0.008860101719784907
2020-09-07,-0.028848973433124314
2020-09-14,-0.0007424245076670388
2020-09-21,-0.013221623406646899
2020-09-28,-0.03123568862047854
2020-10-05,0.036213023275736944
2020-10-12,0.008437575594751223
2020-10-19,0.029575887119863253
2020-10-26,-0.07490745298976798
2020-11-02,0.07034442140114194
2020-11-09,0.036173462394861744
2020-11-16,0.014533344702204687
2020-11-23,0.04185878170418533
2020-11-30,0.027711053123891105
2020-12-07,0.014331810121705146
2020-12-14,0.020223691636424235
2020-12-21,0.001511446521011095
2020-12-28,0.012219596059818372
2021-01-04,0.04723792643494029
2021-01-11,-0.03726319734883354
2021-01-18,-0.02802340955329008
2021-01-25,-0.009992406636781581
2021-02-01,0.033216013274852685
2021-02-08,-0.006768739159793924
2021-02-15,-0.003094207560675244
2021-02-22,-0.07620510366615996
2021-03-01,0.045888612220702285
2021-03-08,-0.009086136053619853
2021-03-15,0.017901182072350252
2021-03-22,-0.012476190279446797
2021-03-29,0.004103746945252951
2021-04-05,0.02075438456910028
2021-04-12,0.028848154337659082
2021-04-19,-0.004833566213244822
2021-04-26,-0.013666344750385306
2021-05-03,0.026100131794830617
2021-05-10,-0.001287312769250093
2021-05-17,0.005816609642792514
2021-05-24,0.023929927743646218
2021-05-31,0.035711515562066865
2021-06-07,-0.005278032956468337
2021-06-14,-0.008035847559828113
2021-06-21,-0.008988525711597362
2021-06-28,0.0028719642461840778
2021-07-05,-0.01734088108147347
2021-07-12,0.004232507472055502
2021-07-19,-0.007226748793122795
2021-07-26,-0.026349082016984937
2021-08-02,0.00824988019957651
2021-08-09,-0.013245878162985392
2021-08-16,-0.0262588912900803
2021-08-23,0.021992165229910654
2021-08-30,-0.031524720200421186
2021-09-06,-0.022897042589228533
2021-09-13,-0.025226722616821462
2021-09-20,0.016411756652919607
2021-09-27,-0.003386641489971254
2021-10-04,-0.000593621685508694
2021-10-11,0.01595771528566381
2021-10-18,-0.07563890946676466
2021-10-25,-0.026646380794508318
2021-11-01,0.01270147880778616
2021-11-08,0.014095413726922246
2021-11-15,-0.03130943069525216
2021-11-22,-0.007902252473966698
2021-11-29,0.027460310840696778
2021-12-06,0.025261177466754603
2021-12-13,-0.00518239521603725
2021-12-20,-0.02178386122602305
2021-12-27,-0.0006580422052042678
