,Return
2014-12-29,-6.646693399208194
2015-01-05,-7.580727030220713
2015-01-12,-8.005471856853621
2015-01-19,-6.919020728769247
2015-01-26,-6.406757279690653
2015-02-02,-7.463633770584675
2015-02-09,-6.953617123010998
2015-02-16,-5.963418972099111
2015-02-23,-5.8477217087134346
2015-03-02,-5.070148935994693
2015-03-09,-5.693822936778394
2015-03-16,-5.613450092131461
2015-03-23,-4.316283325769264
2015-03-30,-5.281543213689706
2015-04-06,-4.115897008293542
2015-04-13,-3.412877676144265
2015-04-20,-3.980072312957711
2015-04-27,-3.0831219295639145
2015-05-04,-3.750383365920748
2015-05-11,-3.8202183323012733
2015-05-18,-3.4897546127120846
2015-05-25,-5.853300900692187
2015-06-01,-6.869764910379278
2015-06-08,-6.646363521098065
2015-06-15,-7.020703702733435
2015-06-22,-5.899579368450147
2015-06-29,-4.9675318281329535
2015-07-06,-4.678151024074837
2015-07-13,-5.21431904606492
2015-07-20,-4.822741778062554
2015-07-27,-7.169285018889571
2015-08-03,-4.091494078705885
2015-08-10,-4.744567306096782
2015-08-17,-5.5105313722730145
2015-08-24,-7.005991163206883
2015-08-31,-5.590406400815898
2015-09-07,-5.945550195424944
2015-09-14,-4.989096678519235
2015-09-21,-4.661675756046793
2015-09-28,-6.294827530611505
2015-10-05,-5.565837884179927
2015-10-12,-4.947467026082072
2015-10-19,-5.713106982201787
2015-10-26,-4.944603548622703
2015-11-02,-5.94176553123951
2015-11-09,-5.485554519487642
2015-11-16,-5.3410716365217095
2015-11-23,-4.459601174911258
2015-11-30,-5.492126847439567
2015-12-07,-6.185603535751399
2015-12-14,-6.992130541238
2015-12-21,-8.6466330414196
2015-12-28,-8.32397791305921
2016-01-04,-8.90434254446227
2016-01-11,-11.581100283656447
2016-01-18,-12.803279813651322
2016-01-25,-13.456517818550942
2016-02-01,-10.929842301601086
2016-02-08,-11.912049058352029
2016-02-15,-12.097997124763946
2016-02-22,-11.356884429074045
2016-02-29,-12.276739257660461
2016-03-07,-8.882191723204937
2016-03-14,-8.787728580622012
2016-03-21,-8.647253315010078
2016-03-28,-8.908192860222924
2016-04-04,-9.475700183882228
2016-04-11,-9.726216891209218
2016-04-18,-9.207688425149204
2016-04-25,-9.3640580077665
2016-05-02,-9.131602271839391
2016-05-09,-9.932228267797036
2016-05-16,-10.252129850783293
2016-05-23,-10.901119018384243
2016-05-30,-10.963627264728704
2016-06-06,-10.407944986431787
2016-06-13,-10.968672775912477
2016-06-20,-11.674125980984815
2016-06-27,-11.200485408237046
2016-07-04,-10.156966008166219
2016-07-11,-9.896570124664946
2016-07-18,-8.963577821815065
2016-07-25,-7.886149189672283
2016-08-01,-6.279476859515788
2016-08-08,-4.884939473039575
2016-08-15,-4.728143369554
2016-08-22,-5.612333911924996
2016-08-29,-7.121106034755526
2016-09-05,-5.817994181001682
2016-09-12,-7.186192307726804
2016-09-19,-8.259022578916575
2016-09-26,-7.492670180746698
2016-10-03,-7.69011447117883
2016-10-10,-7.0942275516835736
2016-10-17,-5.4409659424637855
2016-10-24,-5.049078857700415
2016-10-31,-5.227213192359517
2016-11-07,-6.981187613048551
2016-11-14,-8.660454502874805
2016-11-21,-7.458073552629943
